gene_id	gene_name	Control1	Control2	Eed_cKO1	Eed_cKO2
ENSMUSG00000108796.1	Gm45126	0	0	0	0
ENSMUSG00000108797.1	Klk1b23-ps	0	0	0	0
ENSMUSG00000108798.1	Gm9521	0	0	0.071307	0.153415
ENSMUSG00000108799.1	Glud-ps	0	0.311934	0	0
ENSMUSG00000108800.1	1700011C11Rik	0	0	0	0
ENSMUSG00000108801.1	Gm39090	1.038168	4.182846	7.377011	5.111859
ENSMUSG00000108802.1	Gm44769	0.055919	0	0	0
ENSMUSG00000108803.1	4930533N22Rik	0.08748	0.067451	0	0.26247
ENSMUSG00000108804.1	Gm30437	0	0	0	0.206631
ENSMUSG00000108805.1	Olfr278-ps1	0	0	0	0
ENSMUSG00000108806.1	Gm44729	0.429224	1.437524	0.812108	0.497167
ENSMUSG00000108807.1	4833404L02Rik	0	0	0	0
ENSMUSG00000108808.1	Gm45204	0.132749	0.206536	0.16472	0.265239
ENSMUSG00000108809.1	Gm45228	0	0	0	0
ENSMUSG00000108810.1	Gm44629	0	0	0	0
ENSMUSG00000108811.1	4933432K03Rik	0	0	0.275292	0
ENSMUSG00000108812.1	C130083A15Rik	0	0.281276	0.149539	0.482282
ENSMUSG00000108813.1	Rpl19-ps9	0	0.377297	0	0.312521
ENSMUSG00000108814.1	Gm30717	0	0	0	0
ENSMUSG00000108815.1	Gm49388	0	0	0.026811	0.043058
ENSMUSG00000108816.1	Gm6230	0	0	0	0
ENSMUSG00000108818.1	Gm44869	0	0	0	0
ENSMUSG00000108819.1	Gm45177	0	0	0	0
ENSMUSG00000108820.1	Gm44620	0	0	0	0
ENSMUSG00000108821.1	4933423L19Rik	0	0	0	0
ENSMUSG00000108822.1	Gm44787	0	0	0	0
ENSMUSG00000108823.1	Gm18959	0	0	0	0.264499
ENSMUSG00000108825.1	Gm45838	0.849231	0.050477	0.040238	0.304806
ENSMUSG00000108826.1	4931412I15Rik	0	0	0	0
ENSMUSG00000108827.3	Olfr1310	0	0	0	0
ENSMUSG00000108828.1	Gm34549	0	0	0	0
ENSMUSG00000108829.1	Vmn2r-ps89	0	0	0	0
ENSMUSG00000108830.1	Gm44661	0	0	0	0
ENSMUSG00000108831.1	Gm7957	0	0	0	0
ENSMUSG00000108832.1	Gm44832	0.201947	0	0	0.313587
ENSMUSG00000108833.1	Gm17909	0	0	0	0
ENSMUSG00000108834.1	Gm18458	0	0	0	0
ENSMUSG00000108835.1	Gm44566	0	0	0	0
ENSMUSG00000108836.1	Gm44813	0	0	0	0
ENSMUSG00000108837.1	Gm44865	0	0	0	0
ENSMUSG00000108838.1	Gm45189	0	0	0	0
ENSMUSG00000108839.1	Gm44547	0	0.094913	0	0
ENSMUSG00000108840.1	Gm5320	0.11488	0	0	0
ENSMUSG00000108841.1	Frmpd2	0	0	0	0.268015
ENSMUSG00000108842.1	Gm45001	0	0.342448	0.077994	0
ENSMUSG00000108843.1	Gm4501	0	0	0	0
ENSMUSG00000108844.1	Gm6702	0	0	0	0
ENSMUSG00000108845.1	Gm45090	0	0	0	0
ENSMUSG00000108846.1	Gm10623	0	0	0	0
ENSMUSG00000108847.1	B830042I05Rik	0	0	0	0.141373
ENSMUSG00000108848.1	4933430N04Rik	0	0	0	0
ENSMUSG00000108849.1	Gm35147	0	0	0	0
ENSMUSG00000108850.1	Gm44914	0	0	0	0
ENSMUSG00000108851.1	Gm44930	0	0	0	0
ENSMUSG00000108852.1	Gm44911	0	0	0	0
ENSMUSG00000108853.1	Gm18464	0	0	0	0
ENSMUSG00000108854.1	D830036C21Rik	0.112195	0.261299	5.785462	1.112323
ENSMUSG00000108855.1	Gm44917	0	0	0	0
ENSMUSG00000108856.1	Gm35309	0	0	0	0
ENSMUSG00000108857.1	Gm44578	0	0	0	0.03601
ENSMUSG00000108858.1	Gm4587	0	0	0	0
ENSMUSG00000108859.1	Gm44776	0	0	0	0
ENSMUSG00000108860.1	Gm6070	9.944519	8.75305	8.3249	17.167737
ENSMUSG00000108861.1	5930435M05Rik	0	0	0	0
ENSMUSG00000108862.1	Gm17991	0	0	0	0
ENSMUSG00000108863.2	Gm5002	0	0	0	0
ENSMUSG00000108864.1	Gm44933	0	0	0	0
ENSMUSG00000108865.1	Gm44617	0	0	0	0
ENSMUSG00000108866.1	Gm35082	7.134949	6.691915	18.242353	25.544678
ENSMUSG00000108867.1	Gm44643	0.368036	1.223573	0.718864	1.488254
ENSMUSG00000108868.1	Gm32850	0	0	0	0
ENSMUSG00000108869.1	Gm44532	0	0	0	0
ENSMUSG00000108870.1	Gm44893	0	0	0	0
ENSMUSG00000108871.1	Gm45102	0.249908	0.275195	1.01111	1.199456
ENSMUSG00000108873.1	Gm44609	0	0	0.976519	0
ENSMUSG00000108874.1	Gm9711	0	0	0	0
ENSMUSG00000108875.1	Gm45064	0	0	0	0
ENSMUSG00000108876.1	Gm44692	0	0	0	0
ENSMUSG00000108877.1	Gm45157	0	0	0	0
ENSMUSG00000108878.1	Gm49493	0.150297	0.259557	0.113964	0.25493
ENSMUSG00000108879.1	Gm18056	0	0	0	0
ENSMUSG00000108880.1	Gm44560	0	0.116932	0	0
ENSMUSG00000108881.1	Gm44849	0	0	0	0
ENSMUSG00000108882.1	Gm44563	0	0	0	0
ENSMUSG00000108883.1	Gm44623	0.842319	1.370351	1.090838	4.478998
ENSMUSG00000108884.1	Gm45792	0	0	0.030451	0
ENSMUSG00000108885.1	4930402F11Rik	0	0	0	0
ENSMUSG00000108886.1	Gm44830	0.950079	1.144507	0	1.26132
ENSMUSG00000108887.1	Olfr1479-ps1	0	0	0	0
ENSMUSG00000108888.1	Gm45231	0	0	0	0
ENSMUSG00000108889.2	Olfr1555-ps1	0	0	0	0
ENSMUSG00000108890.1	Gm44847	0	0	0	0.220958
ENSMUSG00000108891.4	Olfr1291-ps1	0	0	0	0
ENSMUSG00000108892.1	Gm9449	0	0	0	0
ENSMUSG00000108893.1	Gm44927	0	0	0	0.220816
ENSMUSG00000108894.1	Gm45841	0	0	0	0
ENSMUSG00000108895.1	Gm45070	0	0	0	0
ENSMUSG00000108896.1	Gm20136	0	0	0	0
ENSMUSG00000108897.1	Gm44861	0	0	0	0
ENSMUSG00000108899.1	Gm44811	0	0	0	0
ENSMUSG00000108900.1	Ccdc194	0	0	0	0
ENSMUSG00000108902.1	Gm9377	0	0	0	0
ENSMUSG00000108903.1	Gm45029	0	0	0	0
ENSMUSG00000108904.1	Gm45147	0	0	0	0
ENSMUSG00000108905.1	Gm44618	0.357347	0.165775	0	0.285813
ENSMUSG00000108906.1	Gm8314	0	0	0	0
ENSMUSG00000108907.1	Gm4541	0	0	0	0
ENSMUSG00000108908.4	Olfr1293-ps	0	0	0	0
ENSMUSG00000108909.1	Gm9373	0	0	0	0
ENSMUSG00000108910.1	Gm44625	0.99939	0.258586	0.549866	0.369881
ENSMUSG00000108911.1	Gm45113	0	0	0	0
ENSMUSG00000108912.1	E230020D15Rik	0	0	0.076929	0.133836
ENSMUSG00000108913.1	Gm2448	0	0	0	0.342039
ENSMUSG00000108914.1	Gm44908	0	0	0	0
ENSMUSG00000108915.1	Gm44966	0	0	0	0
ENSMUSG00000108916.1	Gm18944	0	0	0.264856	0
ENSMUSG00000108917.1	Gm38451	0	0	0	0
ENSMUSG00000108918.1	Gm44802	0	0	0	0
ENSMUSG00000108919.3	Olfr1295	0	0	0	0
ENSMUSG00000108920.1	Gm44678	0	0	0	0.075577
ENSMUSG00000108921.1	Gm4083	0	0	0	0
ENSMUSG00000108922.1	Gm44825	0	0	0	0
ENSMUSG00000108923.1	4933431C10Rik	0.14478	0	0	0.096411
ENSMUSG00000108924.1	4933436H12Rik	0	0	0	0
ENSMUSG00000108925.1	Gm19880	0	0	0	0
ENSMUSG00000108926.1	Gm10988	0	0	0	0
ENSMUSG00000108928.1	Vmn2r-ps61	0	0	0	0
ENSMUSG00000108929.2	Cc2d2b	0	0	0	0.027288
ENSMUSG00000108930.1	Gm10648	0	0	0	0
ENSMUSG00000108931.2	Olfr1284	0.190102	0	0	0
ENSMUSG00000108932.1	Gm31463	0	0	0	0
ENSMUSG00000108933.1	Gm44582	0	0	0	0
ENSMUSG00000108934.1	Gm44732	0	3.80496	1.258769	1.288305
ENSMUSG00000108935.1	4930588G17Rik	0	0	0	0
ENSMUSG00000108936.1	Gm8745	0	0	0	0
ENSMUSG00000108937.1	Gm18908	0	0	0	0
ENSMUSG00000108938.1	Gm44583	0	0	0	0
ENSMUSG00000108939.2	Olfr500-ps1	0	0	0	0
ENSMUSG00000108940.1	Gm45719	0.411356	0	0	0.54814
ENSMUSG00000108941.1	D530014G21Rik	0	0	0	0
ENSMUSG00000108942.1	Gm44660	0	0.124251	0	0
ENSMUSG00000108943.1	Gm44559	0	0	0	0
ENSMUSG00000108944.1	Gm4558	0	0	0	0
ENSMUSG00000108945.1	Olfr1481-ps1	0	0	0	0
ENSMUSG00000108946.1	Gm18598	0	0	0	0
ENSMUSG00000108947.1	Olfr1422-ps1	0	0	0	0
ENSMUSG00000108948.3	Olfr695	0	0	0	0
ENSMUSG00000108949.1	Gm45069	1.465624	0	0	0
ENSMUSG00000108950.1	9130015G15Rik	0	0	0	0.334988
ENSMUSG00000108952.1	Gm39117	0	0	0	0
ENSMUSG00000108953.1	Gm45129	0	0	0	0.291439
ENSMUSG00000108954.1	Gm44901	0.076361	0.323648	0.070349	0.738288
ENSMUSG00000108955.1	Gm44775	0	0	0	0
ENSMUSG00000108956.1	Gm45179	0	0	0	0.301493
ENSMUSG00000108957.1	Gm45235	0.134849	0	0.310435	0.06744
ENSMUSG00000108958.1	Gm21032	0	0	0	0
ENSMUSG00000108959.1	Gm44697	0	0	0	0
ENSMUSG00000108960.1	Gm44943	0	0	0	0
ENSMUSG00000108961.1	Gm32540	0	0	0	0
ENSMUSG00000108962.1	Gm44959	0	0	0	0
ENSMUSG00000108963.1	Gm16478	0	0	0	0
ENSMUSG00000108964.1	Gm18600	0	0	0	0
ENSMUSG00000108965.1	Gm44551	0	0	0	0
ENSMUSG00000108966.1	Gm45119	0	0	0	0
ENSMUSG00000108967.1	Gm45181	0	0	0	0.523482
ENSMUSG00000108968.1	Gm45011	0	0	0.302927	0.046803
ENSMUSG00000108969.1	Gm45044	0	0	0	0
ENSMUSG00000108971.1	Gm18210	0	0	0	0.0762
ENSMUSG00000108972.1	Gm7675	0	0	0	0
ENSMUSG00000108973.1	Gm44555	0	0	0	0
ENSMUSG00000108974.1	Olfr1483-ps1	0	0	0	0
ENSMUSG00000108975.1	Mlnr-ps	0	0	0	0.277539
ENSMUSG00000108976.1	Gm29797	0	0	0.192346	0
ENSMUSG00000108977.1	Gm39119	0	0	0	0
ENSMUSG00000108978.1	Gm44689	0	0	0	0
ENSMUSG00000108979.1	1700016B15Rik	0.639453	0	0.40421	0.65673
ENSMUSG00000108980.1	Gm45155	0	0	0	0
ENSMUSG00000108981.1	Gm15262	0	0	0	0
ENSMUSG00000108982.1	Gm17988	0	0	0	0
ENSMUSG00000108983.1	Gm44926	0	0	0	0
ENSMUSG00000108984.1	Gm44916	0	0	0	0.09868
ENSMUSG00000108985.1	A930030B08Rik	0.191526	0	0.094107	0.025541
ENSMUSG00000108986.1	Gm32061	0.176808	0	0	0
ENSMUSG00000108987.1	Gm45056	0	0	0	0
ENSMUSG00000108988.1	Gm44934	0	0	0	0
ENSMUSG00000108989.1	Gm44984	0	0.823256	0	0
ENSMUSG00000108990.1	Gm44648	0	0	0	0
ENSMUSG00000108991.1	Gm45807	0	0	0	0.037236
ENSMUSG00000108992.1	Gm19092	0	0	0	0
ENSMUSG00000108993.1	Gm44846	0	0	0.029318	0.09538
ENSMUSG00000108994.1	Gm31663	0.686319	0	0	0
ENSMUSG00000108995.1	Olfr485	0	0	0	0
ENSMUSG00000108997.1	Gm45045	0	0	0	0
ENSMUSG00000108998.2	Olfr505-ps1	0	0	0	0
ENSMUSG00000109000.1	Gm18460	0	0	0	0
ENSMUSG00000109001.1	Gm45024	0	0	0	0
ENSMUSG00000109002.1	Gm38405	0	0	0	0.221517
ENSMUSG00000109003.1	Gm36011	0	0	0	0
ENSMUSG00000109004.1	Gm44594	0	0	0	0
ENSMUSG00000109005.1	Gm45221	0.497756	0.054977	0.043827	0.853107
ENSMUSG00000109006.2	B230209E15Rik	4.551201	0.670292	1.031452	2.885524
ENSMUSG00000109007.1	Olfr1439-ps1	0	0	0	0
ENSMUSG00000109008.2	Gm44899	0	4.173735	1.336591	1.372464
ENSMUSG00000109009.1	Gm44929	0	0	0	0
ENSMUSG00000109010.1	Gm45027	0	0	0	0
ENSMUSG00000109011.1	Gm44857	0	0	0	0
ENSMUSG00000109012.1	Gm44820	0	0	0	0
ENSMUSG00000109013.1	Gm44723	0	0	0	0
ENSMUSG00000109014.1	Gm44546	0	0	0	0
ENSMUSG00000109015.1	Gm31024	0.273237	0.105597	0.169019	0.591903
ENSMUSG00000109016.1	Gm44647	0.86558	2.81615	0	0.575428
ENSMUSG00000109017.1	Gm38979	0	0	0	0
ENSMUSG00000109018.1	Gm44809	0	0	0	0
ENSMUSG00000109019.1	Gm18455	0	0	0	0
ENSMUSG00000109020.4	Olfr197	0	0	0	0
ENSMUSG00000109021.1	Gm44812	0	0	0.176376	0
ENSMUSG00000109022.2	Olfr1432	0	0	0	0
ENSMUSG00000109023.1	Gm44565	0	0	0	0
ENSMUSG00000109024.1	Gm18063	0	0	0	0
ENSMUSG00000109025.1	Gm6858	0	0	0	0
ENSMUSG00000109026.1	Gm44683	0	0	0	0
ENSMUSG00000109027.1	Olfr752-ps1	0	0	0	0
ENSMUSG00000109028.1	Gm35842	0	0	0.062102	0
ENSMUSG00000109029.1	Gm44717	0	0	0	0
ENSMUSG00000109030.1	Olfr1421-ps1	0	0	0	0
ENSMUSG00000109031.1	Gm45201	0	0	0	0.196547
ENSMUSG00000109032.1	Gm7972	0.166961	0	0	0
ENSMUSG00000109033.2	Olfr1315-ps1	0	0	0	0
ENSMUSG00000109034.1	Gm44960	0	0	0	0
ENSMUSG00000109035.1	Gm45209	0	0	0	0
ENSMUSG00000109036.1	2210406H18Rik	0	0.270118	0.430983	0.345326
ENSMUSG00000109037.1	C030038I04Rik	0	0	0	0
ENSMUSG00000109038.1	Gm45120	0	0	0.67484	1.386013
ENSMUSG00000109039.1	Gm33570	0	0	0	0
ENSMUSG00000109040.1	Gm44542	0.034979	0	0	0.186595
ENSMUSG00000109041.1	Gm18465	0	0	0	0
ENSMUSG00000109042.1	Gm44991	0	0	0	0
ENSMUSG00000109043.1	Gm18060	0	0	0	0
ENSMUSG00000109044.1	Gm44680	0	0	0	0
ENSMUSG00000109045.1	Gm45084	0	0	0.208833	0.33821
ENSMUSG00000109046.1	Gm44571	0	0	0	0
ENSMUSG00000109047.1	Gm45115	0	0	0	0
ENSMUSG00000109049.1	4930479H17Rik	0	0	0	0
ENSMUSG00000109050.1	Gm6290	0	0	0	0
ENSMUSG00000109051.1	Gm44913	0	0.322032	0	0.208656
ENSMUSG00000109052.1	Gm45012	0	0	0	0
ENSMUSG00000109053.1	Gm44656	0	0	0	0
ENSMUSG00000109054.1	Gm44789	0	0	0.092429	0
ENSMUSG00000109055.1	Gm2676	0	1.30352	0.689603	0.373519
ENSMUSG00000109056.1	A630009H07Rik	0	0	0	0.071026
ENSMUSG00000109057.1	Gm44741	0	0	0	0.153428
ENSMUSG00000109058.3	Olfr705	0	0	0	0
ENSMUSG00000109059.1	Gm9354	0	0.611947	0	0
ENSMUSG00000109060.1	Gm4513	0	0	0	0
ENSMUSG00000109061.1	Gm49320	0.287769	0.695252	0.781727	0.43592
ENSMUSG00000109062.1	Gm44622	0	0	0	0
ENSMUSG00000109063.1	Gm44961	0	0	0	0
ENSMUSG00000109064.1	Gm39128	0	0	0	0
ENSMUSG00000109065.1	Gm5324	0	0	0	0
ENSMUSG00000109066.1	Gm4585	0	0	0	0
ENSMUSG00000109067.1	Gm44784	0	0	0	0
ENSMUSG00000109068.1	Gm45207	0	0	0	0
ENSMUSG00000109069.1	Gm2734	0	0	0	0
ENSMUSG00000109070.2	Olfr511-ps1	0	0	0	0
ENSMUSG00000109071.1	Gm44840	0	0	0	0
ENSMUSG00000109072.1	Gm18469	0	0	0	0
ENSMUSG00000109073.1	Gm44975	0	0	0	0
ENSMUSG00000109074.1	Gm45162	0.483358	0	0.459043	1.186562
ENSMUSG00000109076.1	Gm45145	0	0	0	0
ENSMUSG00000109077.1	Gm8285	0	0	0	0
ENSMUSG00000109078.1	Gm19033	0	0	0	0
ENSMUSG00000109079.1	Gm44755	0	0	0	0
ENSMUSG00000109080.1	Gm38944	0	0.493072	0	0.404475
ENSMUSG00000109081.1	Gm44611	0	0	0	0
ENSMUSG00000109082.1	Gm44586	0	0	0	0.230258
ENSMUSG00000109083.2	Gm44992	0.291059	0	0	0
ENSMUSG00000109084.1	Gm44955	0	0	0	0
ENSMUSG00000109086.1	Gm5596	0	0	0	0
ENSMUSG00000109087.1	Gm45105	0	0	0	5.99753
ENSMUSG00000109088.1	Gm44593	0	0.344407	0.824117	0
ENSMUSG00000109089.1	4833411C07Rik	0.407088	0.211184	0.084215	0
ENSMUSG00000109090.1	Gm45088	0	0	0	0
ENSMUSG00000109091.1	Gm44827	0	0	0	0
ENSMUSG00000109092.1	Gm18057	0	0	0	0
ENSMUSG00000109093.1	Gm19950	0	0	0	0
ENSMUSG00000109094.1	Gm44587	0	0	0	0.471696
ENSMUSG00000109095.1	Gm44799	0	0	0	1.032016
ENSMUSG00000109096.1	Gm44888	0.062698	0	0	0.041733
ENSMUSG00000109097.1	Gm29683	0	0.787134	0.120377	0.087392
ENSMUSG00000109098.1	Gm18062	0	0	0	0
ENSMUSG00000109099.1	Gm20074	0	0	0	0
ENSMUSG00000109100.1	Olfr1464-ps1	0	0	0	0
ENSMUSG00000109101.1	Gm45132	0	0	0	0
ENSMUSG00000109102.1	1700019A23Rik	0	0	0	0
ENSMUSG00000109103.1	Gm18877	0	0	0	0
ENSMUSG00000109104.1	Gm6108	0	0	0	0
ENSMUSG00000109105.1	Gm44873	0.150464	0.074174	0.216086	0.350041
ENSMUSG00000109106.1	4933430H16Rik	0	0	0	0
ENSMUSG00000109107.1	Gm44781	0	0	0	0
ENSMUSG00000109108.1	Gm36371	0.869936	1.766825	1.192675	1.737294
ENSMUSG00000109109.1	Gm44953	0	0	0	0
ENSMUSG00000109110.1	Gm45014	0	0	0	0
ENSMUSG00000109111.1	6530437J22Rik	1.798409	3.159573	0.975527	5.838903
ENSMUSG00000109112.1	Gm44544	0	0.070305	0	0
ENSMUSG00000109113.1	Gm32916	0	0	0	0
ENSMUSG00000109114.1	Gm44753	0	0	0	0
ENSMUSG00000109115.1	Gm44669	0	0	0	0
ENSMUSG00000109116.1	Sycp1-ps1	0	0	0	0
ENSMUSG00000109117.1	Gm18393	0	0	0	0
ENSMUSG00000109118.1	Gm32031	21.477756	14.538637	21.025307	20.418113
ENSMUSG00000109119.1	Gm44752	0	0	0	0
ENSMUSG00000109121.1	Gm44644	0	1.20077	2.018539	2.379981
ENSMUSG00000109122.1	A230103L15Rik	0.039301	0	0.096564	0.05241
ENSMUSG00000109123.1	Gm39059	2.644389	0.717132	5.712121	6.07272
ENSMUSG00000109124.1	Gm44516	0	0	0	0
ENSMUSG00000109125.1	Gm45159	0	0	0	0.045139
ENSMUSG00000109126.1	Olfr1455-ps1	0	0	0	0
ENSMUSG00000109127.1	Gm31135	0	0	0.175244	0
ENSMUSG00000109128.1	Gm45022	1.64426	1.353135	0	0
ENSMUSG00000109129.1	Gm44973	0	0	0	0
ENSMUSG00000109130.1	Gm45187	0	0	0	0
ENSMUSG00000109131.1	Gm44862	0	0	0.11541	0.861827
ENSMUSG00000109132.1	Gm44545	1.553391	0.246003	0.196229	2.683915
ENSMUSG00000109133.1	Gm45098	0	0.613428	0	0
ENSMUSG00000109134.1	Gm45076	0	0	0	0.504801
ENSMUSG00000109135.1	Gm6240	0	0	0	0
ENSMUSG00000109136.1	Gm45114	0	0	0.082756	0.088832
ENSMUSG00000109137.1	Gm34908	0	0	0	0
ENSMUSG00000109138.1	Gm18052	0	0	0	0
ENSMUSG00000109139.1	Gm44798	0.066468	0.051366	0.163787	1.063317
ENSMUSG00000109140.1	Gm45089	0	0.623448	0.298222	0.161069
ENSMUSG00000109141.1	Gm30692	0	0	0	0
ENSMUSG00000109142.1	Gm44600	0	0	0	0
ENSMUSG00000109143.1	Gm10046	0	0	1.339529	2.8102
ENSMUSG00000109145.1	Gm20744	0	0	0	0
ENSMUSG00000109147.1	4930431P19Rik	1.229471	2.239866	2.388312	2.253217
ENSMUSG00000109148.1	Olfr1452-ps1	0	0	0	0
ENSMUSG00000109149.1	Gm19656	0	0	0	0.021725
ENSMUSG00000109150.1	Gm45793	0	0	0	0
ENSMUSG00000109151.1	Gm44714	0	0	0	0
ENSMUSG00000109152.1	Gm44666	0	0	0.668728	0
ENSMUSG00000109153.1	Gm38584	0	0	0	1.587909
ENSMUSG00000109154.1	Gm44822	0	0	0	0.076924
ENSMUSG00000109155.1	Gm18757	0	0	0	0
ENSMUSG00000109156.1	Gm45194	0.082889	0	0.738599	0.499836
ENSMUSG00000109157.1	Gm44829	0.097019	0	0.208785	0.22639
ENSMUSG00000109158.1	Gm45166	0	0	0	0
ENSMUSG00000109159.1	Gm44657	0	0	0	0
ENSMUSG00000109160.1	4930598N05Rik	0	0	0	0
ENSMUSG00000109161.1	Gm39033	0	0	0	0
ENSMUSG00000109162.1	2900027M19Rik	0.034115	0.026074	0.083875	0.861301
ENSMUSG00000109163.1	3110009M11Rik	0	0	0	0
ENSMUSG00000109164.1	Gm45085	0	0	0	0
ENSMUSG00000109165.1	Gm45148	0.607081	0	0	0
ENSMUSG00000109166.1	Gm5890	0	0	0	0
ENSMUSG00000109167.1	Gm44652	0	0	0	0.25636
ENSMUSG00000109168.1	Gm44709	2.772205	0	0	0
ENSMUSG00000109169.1	Gm18061	0	0	0	0
ENSMUSG00000109170.1	Gm45086	0	0	1.443959	0
ENSMUSG00000109171.1	Gm5735	0	0	0	1.894547
ENSMUSG00000109172.1	Gm21035	0	0	0	0
ENSMUSG00000109173.1	Gm21036	0	0	0	0
ENSMUSG00000109174.1	Gm6007	0	0	0	0
ENSMUSG00000109175.1	Gm44947	0	0	0	0
ENSMUSG00000109176.1	Zfp264	0	0.216534	0.345199	0
ENSMUSG00000109177.1	Pafah1b1-ps2	0	0	0	0
ENSMUSG00000109178.1	Gm3257	0	0	0	0.243839
ENSMUSG00000109179.2	Gm35339	0.067092	0.034414	0	0.089611
ENSMUSG00000109180.1	Gm44654	0	0	0	0
ENSMUSG00000109181.1	Gm5605	0.143998	0	0	0
ENSMUSG00000109182.1	Gm18195	0	0	0	0
ENSMUSG00000109183.1	Gm44761	0	0	0	0
ENSMUSG00000109184.1	Olfr1478-ps1	0	0	0	0
ENSMUSG00000109185.1	Gm18268	0	0	0	0
ENSMUSG00000109186.1	Gm34821	0	0	0	0.254247
ENSMUSG00000109188.1	Gm18213	0	0	0	0
ENSMUSG00000109189.1	Olfr1476-ps1	0	0	0	0
ENSMUSG00000109190.1	Gm44621	0	0	0	0
ENSMUSG00000109191.1	Gm45131	0	0	0	0
ENSMUSG00000109192.2	Olfr468-ps1	0	0	0	0
ENSMUSG00000109193.1	Gm39027	0	0	0	0
ENSMUSG00000109194.1	Gm44570	0	0	0.179131	0
ENSMUSG00000109195.1	Gm45038	0.040039	0	0.024879	0.113398
ENSMUSG00000109196.1	Gm44715	0	0	0	0.052898
ENSMUSG00000109197.1	4933402C05Rik	0	0	0	0
ENSMUSG00000109198.1	D7Bwg0826e	0.86786	0.586648	0.591152	0.682838
ENSMUSG00000109199.1	Gm44996	0.104715	0	0	0.139622
ENSMUSG00000109200.1	Gm44969	0	0	0	0
ENSMUSG00000109201.1	Gm6518	0	0	0	0
ENSMUSG00000109202.1	Gm21037	0	0	0	0
ENSMUSG00000109203.1	Gm32849	0	0.072477	0	0.124649
ENSMUSG00000109204.1	Gm9445	0	0	0	0
ENSMUSG00000109205.1	Gm44954	0	0	5.447695	8.826649
ENSMUSG00000109206.1	Gm45137	0	0.157711	0	0.091023
ENSMUSG00000109207.1	Gm45232	0	0	0	0
ENSMUSG00000109209.1	Gm45104	1.317396	0	3.597126	0.647288
ENSMUSG00000109210.1	Gm18206	0	0	0	0
ENSMUSG00000109211.1	Gm45146	0	0	0	0
ENSMUSG00000109212.3	Olfr126	0	0	0	0
ENSMUSG00000109213.2	Olfr499-ps1	0	0	0	0
ENSMUSG00000109214.1	Gm44659	0	0	0	0
ENSMUSG00000109215.1	4930453L07Rik	0	0	0	0
ENSMUSG00000109216.1	Gm44907	0	0.407542	0.909902	0.140001
ENSMUSG00000109217.1	Gm44676	0	0	0	0.441447
ENSMUSG00000109218.1	Gm44872	0	0	1.163946	1.791707
ENSMUSG00000109219.2	Olfr1299	0	0	0	0
ENSMUSG00000109220.1	Gm30196	0	0	0	0
ENSMUSG00000109221.1	Gm9375	0	0	0	0
ENSMUSG00000109222.1	Gm10297	0	0	0	0
ENSMUSG00000109223.1	Gm45116	0	0	0	0
ENSMUSG00000109224.1	Tmem147os	14.19584	26.844126	15.648512	16.239928
ENSMUSG00000109225.1	4930513N20Rik	0	0	0	0
ENSMUSG00000109226.1	Gm45039	0	0	0	0
ENSMUSG00000109227.1	Gm29791	0	0	0	0
ENSMUSG00000109228.2	Fam81b	0	0	0	0.038019
ENSMUSG00000109229.1	Gm44858	0	0	0	0
ENSMUSG00000109230.1	Olfr1470-ps1	0	0	0	0
ENSMUSG00000109231.1	Gm45737	0	0.248466	0.066041	0
ENSMUSG00000109232.1	Gm44577	0.142163	0	0	0
ENSMUSG00000109233.1	Gm44866	0	0	0	0
ENSMUSG00000109234.1	Gm44561	0	0	0	0
ENSMUSG00000109235.1	Gm5997	0	0	0	0
ENSMUSG00000109236.1	Gm44833	0	0	0	0
ENSMUSG00000109237.1	9130214F15Rik	0	0	0	0
ENSMUSG00000109238.2	Gm35060	0	0	0	0
ENSMUSG00000109239.1	Gm45176	0	0	0	0.098646
ENSMUSG00000109240.1	Gm44598	0	0	0	0
ENSMUSG00000109241.1	Gm7434	0	0	0	0
ENSMUSG00000109242.1	A930002H02Rik	0	0	0	0
ENSMUSG00000109243.1	Gm45867	0.069651	0	0	0.092797
ENSMUSG00000109244.1	Gm44751	0.034355	0	0.274191	0.572712
ENSMUSG00000109245.1	Gm44860	0	0	0	0.045686
ENSMUSG00000109246.2	Olfr712-ps1	0	0	0	0
ENSMUSG00000109247.1	Gm8685	0	0	0	0
ENSMUSG00000109248.1	Gm44993	0	0	0	0
ENSMUSG00000109249.1	Gm44610	0.039802	0	0	0.053078
ENSMUSG00000109250.1	Gm5053	0	0	0	0
ENSMUSG00000109251.1	E230032D23Rik	0	0	0	0
ENSMUSG00000109252.1	Gm18453	0	0	0	0
ENSMUSG00000109253.1	Gm4536	0	0	0	0
ENSMUSG00000109254.1	Gm44588	0	0	0	0
ENSMUSG00000109255.1	Gm7407	0	0	0	0.332782
ENSMUSG00000109256.1	Gm44681	0	0	0	0
ENSMUSG00000109257.1	Gm45200	0.225209	0	1.552165	0.898888
ENSMUSG00000109258.1	5330413D20Rik	0	0	0.077744	0
ENSMUSG00000109259.1	Gm18055	0	0	0	0
ENSMUSG00000109260.1	Gm30954	0	0	0	0
ENSMUSG00000109261.1	Gm44938	0	0	0	0
ENSMUSG00000109262.1	Gm44744	0	0	0	0
ENSMUSG00000109263.1	Gm18058	0	0	0	0
ENSMUSG00000109264.1	Gm44871	0	0	0	0
ENSMUSG00000109266.1	Gm6426	0	0	0	0
ENSMUSG00000109267.1	Gm45048	0	0	0	0
